COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,DISEASE,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,GAP_RATIO,ACCESS_GAP_LEVEL,GAP_SCORE,UC05_KEY
48293,Texas,Pulmonary,Respiratory Disease,3267,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48293|Pulmonary
48293,Texas,Rheumatology,Arthritis,4611,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48293|Rheumatology
48295,Texas,Cardiology,Heart Disease,1717,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48295|Cardiology
48295,Texas,Endocrinology,Diabetes,1095,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48295|Endocrinology
48295,Texas,Oncology,Cancer,166,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48295|Oncology
48295,Texas,Neurology,Neurological Disorders,80,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48295|Neurology
48295,Texas,Psychiatry,Mental Health Disorders,490,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48295|Psychiatry
48295,Texas,Pulmonary,Respiratory Disease,376,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48295|Pulmonary
48295,Texas,Rheumatology,Arthritis,547,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48295|Rheumatology
48297,Texas,Cardiology,Heart Disease,7696,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48297|Cardiology
48297,Texas,Endocrinology,Diabetes,5183,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48297|Endocrinology
48297,Texas,Oncology,Cancer,640,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48297|Oncology
48297,Texas,Neurology,Neurological Disorders,381,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48297|Neurology
48297,Texas,Psychiatry,Mental Health Disorders,2041,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48297|Psychiatry
48297,Texas,Pulmonary,Respiratory Disease,1665,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48297|Pulmonary
48297,Texas,Rheumatology,Arthritis,2333,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48297|Rheumatology
48299,Texas,Cardiology,Heart Disease,16294,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48299|Cardiology
48299,Texas,Endocrinology,Diabetes,9494,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48299|Endocrinology
48299,Texas,Oncology,Cancer,1922,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48299|Oncology
48299,Texas,Neurology,Neurological Disorders,753,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48299|Neurology
48299,Texas,Psychiatry,Mental Health Disorders,4453,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48299|Psychiatry
48299,Texas,Pulmonary,Respiratory Disease,3438,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48299|Pulmonary
