COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,GAP_RATIO,ACCESS_GAP_LEVEL,GAP_SCORE,UC05_KEY,providers_per_1000_patients,services_per_beneficiary,is_anomaly,anomaly_label,anomaly_score,anomaly_type
26147,Michigan,RHEUMATOLOGY,37005,1,330,121581.0,37005.0,10453.0,13315.598760659872,3.5401320195159283,CRITICAL GAP,19.28,26147|RHEUMATOLOGY,0.0270233752195649,367.3141993957704,True,-1,-0.075293136134801,shortage_anomaly
28033,Mississippi,RHEUMATOLOGY,37082,1,224,64915.0,37082.0,10453.0,13315.598760659872,3.547498325839472,CRITICAL GAP,19.32,28033|RHEUMATOLOGY,0.0269672617442424,288.5111111111111,True,-1,-0.0694754340653757,shortage_anomaly
28089,Mississippi,CARDIOVASCULAR DISEASE (CARDIOLOGY),66452,1,130,1674.0,66452.0,10823.136363636364,15071.056217261126,6.139809918986683,CRITICAL GAP,33.43,28089|CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0150484560284114,12.778625954198471,True,-1,-0.0125878854835741,shortage_anomaly
28121,Mississippi,ENDOCRINOLOGY,59857,2,903,38961.0,29928.5,18070.0,22988.768286620067,1.6562534587714444,HIGH GAP,9.02,28121|ENDOCRINOLOGY,0.0334129675727149,43.09845132743363,True,-1,-0.004706661295718,shortage_anomaly
28121,Mississippi,RHEUMATOLOGY,33115,2,1320,399594.0,16557.5,10453.0,13315.598760659872,1.5839950253515738,HIGH GAP,8.62,28121|RHEUMATOLOGY,0.0603955911218481,302.4935654806964,True,-1,-0.0239203381663541,shortage_anomaly
29097,Missouri,ENDOCRINOLOGY,49385,1,682,21671.0,49385.0,18070.0,22988.768286620067,2.732982844493636,CRITICAL GAP,14.88,29097|ENDOCRINOLOGY,0.020249063480814,31.72913616398243,True,-1,-0.0250625360912483,shortage_anomaly
29097,Missouri,RHEUMATOLOGY,26417,3,1401,451387.0,8805.666666666666,10453.0,13315.598760659872,0.8424056889569183,MODERATE GAP,4.59,29097|RHEUMATOLOGY,0.1135632357951319,321.9593437945792,True,-1,-0.0124547505570133,shortage_anomaly
29165,Missouri,ENDOCRINOLOGY,39926,1,690,14159.0,39926.0,18070.0,22988.768286620067,2.209518539014942,CRITICAL GAP,12.03,29165|ENDOCRINOLOGY,0.025046335721084,20.490593342981185,True,-1,-0.0011299506030304,shortage_anomaly
29183,Missouri,RHEUMATOLOGY,79509,3,198,75346.0,26503.0,10453.0,13315.598760659872,2.5354443700373097,CRITICAL GAP,13.8,29183|RHEUMATOLOGY,0.0377315775572576,378.6231155778895,True,-1,-0.0516184006592211,shortage_anomaly
30013,Montana,RHEUMATOLOGY,19147,1,268,54002.0,19147.0,10453.0,13315.598760659872,1.831722950349182,HIGH GAP,9.97,30013|RHEUMATOLOGY,0.0522275030030814,200.75092936802972,True,-1,-0.008316951371656,shortage_anomaly
30063,Montana,RHEUMATOLOGY,22228,4,1802,547510.0,5557.0,10453.0,13315.598760659872,0.5316177174017028,MODERATE GAP,2.89,30063|RHEUMATOLOGY,0.1799532121648371,303.6661120354964,True,-1,-0.0055478513978235,shortage_anomaly
31109,Nebraska,RHEUMATOLOGY,56666,4,2363,825708.5,14166.5,10453.0,13315.598760659872,1.355256864058165,HIGH GAP,7.38,31109|RHEUMATOLOGY,0.0705890657537147,349.28447546531305,True,-1,-0.0274961616767763,shortage_anomaly
32031,Nevada,RHEUMATOLOGY,94749,5,970,295353.0,18949.8,10453.0,13315.598760659872,1.81285755285564,HIGH GAP,9.87,32031|RHEUMATOLOGY,0.0527710054987387,304.1740473738414,True,-1,-0.0310866285288894,shortage_anomaly
34011,New Jersey,RHEUMATOLOGY,27421,4,1168,396341.0,6855.25,10453.0,13315.598760659872,0.6558165120061227,MODERATE GAP,3.57,34011|RHEUMATOLOGY,0.1458736005251449,339.04277159965784,True,-1,-0.0104956195317704,shortage_anomaly
34029,New Jersey,RHEUMATOLOGY,130496,6,4487,717501.6,21749.33333333333,10453.0,13315.598760659872,2.080678593067381,CRITICAL GAP,11.33,34029|RHEUMATOLOGY,0.0459784207945071,159.8711229946524,True,-1,-0.0046094524063328,shortage_anomaly
35013,New Mexico,RHEUMATOLOGY,39311,1,274,107549.0,39311.0,10453.0,13315.598760659872,3.760738543958672,CRITICAL GAP,20.48,35013|RHEUMATOLOGY,0.025438172521686,391.0872727272727,True,-1,-0.0765111424752235,shortage_anomaly
35045,New Mexico,HEMATOLOGY/ONCOLOGY,6186,1,276,78290.0,6186.0,2055.6666666666665,2642.926682217817,3.0092427436354794,CRITICAL GAP,16.38,35045|HEMATOLOGY/ONCOLOGY,0.1616553507921112,282.63537906137185,True,-1,-0.002416191411436,shortage_anomaly
35049,New Mexico,RHEUMATOLOGY,30239,2,734,158452.0,15119.5,10453.0,13315.598760659872,1.446426863101502,HIGH GAP,7.88,35049|RHEUMATOLOGY,0.0661397532987202,215.5809523809524,True,-1,-0.0063827890722564,shortage_anomaly
36029,New York,HEMATOLOGY/ONCOLOGY,60159,11,2584,1024542.0,5469.0,2055.6666666666665,2642.926682217817,2.660450786443976,CRITICAL GAP,14.49,36029|HEMATOLOGY/ONCOLOGY,0.182848784055586,396.3411992263056,True,-1,-0.0148826218431432,shortage_anomaly
36063,New York,RHEUMATOLOGY,43704,1,94,2891.0,43704.0,10453.0,13315.598760659872,4.181000669664211,CRITICAL GAP,22.76,36063|RHEUMATOLOGY,0.0228812008054182,30.431578947368426,True,-1,-0.0191340135048769,shortage_anomaly
36065,New York,RHEUMATOLOGY,48596,2,1053,93124.5,24298.0,10453.0,13315.598760659872,2.3245001434994736,CRITICAL GAP,12.66,36065|RHEUMATOLOGY,0.0411556506708371,88.3534155597723,True,-1,-0.0052169834330737,shortage_anomaly
36087,New York,RHEUMATOLOGY,53620,2,668,48441.0,26810.0,10453.0,13315.598760659872,2.564813929015594,CRITICAL GAP,13.96,36087|RHEUMATOLOGY,0.0372995151063036,72.40807174887892,True,-1,-0.0113838046802747,shortage_anomaly
36111,New York,RHEUMATOLOGY,38136,2,567,115271.0,19068.0,10453.0,13315.598760659872,1.8241653113938583,HIGH GAP,9.93,36111|RHEUMATOLOGY,0.0524438850430039,202.94190140845072,True,-1,-0.0091616664823171,shortage_anomaly
37001,North Carolina,RHEUMATOLOGY,36923,2,577,117976.0,18461.5,10453.0,13315.598760659872,1.766143690806467,HIGH GAP,9.62,37001|RHEUMATOLOGY,0.0541667795141239,204.1107266435986,True,-1,-0.0070785182560338,shortage_anomaly
37019,North Carolina,RHEUMATOLOGY,41243,1,696,419241.0,41243.0,10453.0,13315.598760659872,3.9455658662584905,CRITICAL GAP,21.48,37019|RHEUMATOLOGY,0.0242465388065853,601.493543758967,True,-1,-0.0859390085660096,shortage_anomaly
37021,North Carolina,RHEUMATOLOGY,57471,6,2916,1029586.0,9578.5,10453.0,13315.598760659872,0.916339806754042,MODERATE GAP,4.99,37021|RHEUMATOLOGY,0.1044004802422091,352.96057593417896,True,-1,-0.0162228732074171,shortage_anomaly
37035,North Carolina,RHEUMATOLOGY,34032,4,1007,397141.0,8508.0,10453.0,13315.598760659872,0.8139290155936095,MODERATE GAP,4.43,37035|RHEUMATOLOGY,0.1175364362952515,393.9890873015873,True,-1,-0.01684343203667,shortage_anomaly
37051,North Carolina,RHEUMATOLOGY,64420,2,718,229758.0,32210.0,10453.0,13315.598760659872,3.081412034822539,CRITICAL GAP,16.78,37051|RHEUMATOLOGY,0.0310462589257994,319.5521557719054,True,-1,-0.06492583215675,shortage_anomaly
37097,North Carolina,RHEUMATOLOGY,39237,3,1740,508864.0,13079.0,10453.0,13315.598760659872,1.2512197455275995,HIGH GAP,6.81,37097|RHEUMATOLOGY,0.076458444835232,292.2825962090752,True,-1,-0.0178157082052109,shortage_anomaly
37101,North Carolina,ENDOCRINOLOGY,83714,1,123,1065.0,83714.0,18070.0,22988.768286620067,4.632761483121195,CRITICAL GAP,25.22,37101|ENDOCRINOLOGY,0.0119454332608643,8.588709677419354,True,-1,-0.0014422773117832,shortage_anomaly
37111,North Carolina,RHEUMATOLOGY,10418,1,468,131776.0,10418.0,10453.0,13315.598760659872,0.996651678943844,MODERATE GAP,5.43,37111|RHEUMATOLOGY,0.0959877135726627,280.9722814498934,True,-1,-0.0071313350450893,shortage_anomaly
37125,North Carolina,RHEUMATOLOGY,22099,2,587,244785.0,11049.5,10453.0,13315.598760659872,1.0570649574284894,HIGH GAP,5.76,37125|RHEUMATOLOGY,0.0905018326621114,416.30102040816325,True,-1,-0.0223429058998065,shortage_anomaly
37159,North Carolina,RHEUMATOLOGY,32292,2,326,113361.0,16146.0,10453.0,13315.598760659872,1.5446283363627666,HIGH GAP,8.41,37159|RHEUMATOLOGY,0.0619348445435401,346.6697247706422,True,-1,-0.0268356745480448,shortage_anomaly
37179,North Carolina,ENDOCRINOLOGY,82631,2,638,15337.0,41315.5,18070.0,22988.768286620067,2.286413945766464,CRITICAL GAP,12.45,37179|ENDOCRINOLOGY,0.0242039912381551,24.00156494522692,True,-1,-0.010241150247495,shortage_anomaly
37191,North Carolina,RHEUMATOLOGY,24445,1,402,212194.0,24445.0,10453.0,13315.598760659872,2.3385630919353297,CRITICAL GAP,12.73,37191|RHEUMATOLOGY,0.040908161178155,526.5359801488834,True,-1,-0.0515001113298509,shortage_anomaly
37195,North Carolina,RHEUMATOLOGY,17730,2,733,261505.0,8865.0,10453.0,13315.598760659872,0.848081890366402,MODERATE GAP,4.62,37195|RHEUMATOLOGY,0.1128031584884376,356.27384196185284,True,-1,-0.0151908447609829,shortage_anomaly
39043,Ohio,RHEUMATOLOGY,17734,1,395,73973.5,17734.0,10453.0,13315.598760659872,1.6965464459963646,HIGH GAP,9.24,39043|RHEUMATOLOGY,0.0563888575617458,186.80176767676767,True,-1,-0.0004239444046549,shortage_anomaly
39055,Ohio,ENDOCRINOLOGY,32383,1,0,0.0,32383.0,18070.0,22988.768286620067,1.7920863309352515,HIGH GAP,9.76,39055|ENDOCRINOLOGY,0.0308804002099867,0.0,True,-1,-0.0007364701224931,shortage_anomaly
39057,Ohio,RHEUMATOLOGY,36807,1,261,50535.0,36807.0,10453.0,13315.598760659872,3.5211900889696737,CRITICAL GAP,19.17,39057|RHEUMATOLOGY,0.0271687450756649,192.88167938931295,True,-1,-0.0519836067467303,shortage_anomaly
39093,Ohio,ENDOCRINOLOGY,123891,1,511,7668.0,123891.0,18070.0,22988.768286620067,6.856170448256779,CRITICAL GAP,37.33,39093|ENDOCRINOLOGY,0.0080716113357709,14.9765625,True,-1,-0.0183882731529013,shortage_anomaly
39113,Ohio,RHEUMATOLOGY,113315,8,2951,1114756.0,14164.375,10453.0,13315.598760659872,1.3550535731368984,HIGH GAP,7.38,39113|RHEUMATOLOGY,0.0705996558266778,377.6273712737128,True,-1,-0.0294568620975583,shortage_anomaly
40017,Oklahoma,CARDIOVASCULAR DISEASE (CARDIOLOGY),99332,1,0,0.0,99332.0,10823.136363636364,15071.056217261126,9.177746326262342,CRITICAL GAP,49.97,40017|CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0100672492248218,0.0,True,-1,-0.0244763011532783,shortage_anomaly
40027,Oklahoma,RHEUMATOLOGY,58518,1,345,72510.0,58518.0,10453.0,13315.598760659872,5.598201473261264,CRITICAL GAP,30.48,40027|RHEUMATOLOGY,0.0170887590143203,209.5664739884393,True,-1,-0.0676657566817466,shortage_anomaly
40031,Oklahoma,RHEUMATOLOGY,24894,1,708,213555.0,24894.0,10453.0,13315.598760659872,2.3815172677700183,CRITICAL GAP,12.97,40031|RHEUMATOLOGY,0.0401703221659837,301.2059238363893,True,-1,-0.0435709267113572,shortage_anomaly
40137,Oklahoma,RHEUMATOLOGY,9994,1,604,207782.0,9994.0,10453.0,13315.598760659872,0.9560891610064096,MODERATE GAP,5.21,40137|RHEUMATOLOGY,0.1000600360216129,343.4413223140496,True,-1,-0.0155588684085912,shortage_anomaly
40143,Oklahoma,RHEUMATOLOGY,122637,9,3230,739895.0,13626.333333333334,10453.0,13315.598760659872,1.303581109091489,HIGH GAP,7.1,40143|RHEUMATOLOGY,0.0733873137796912,228.99876199319093,True,-1,-0.0073950924573843,shortage_anomaly
40145,Oklahoma,CARDIOVASCULAR DISEASE (CARDIOLOGY),53372,1,167,3970.0,53372.0,10823.136363636364,15071.056217261126,4.931287771566804,CRITICAL GAP,26.85,40145|CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0187364160983287,23.63095238095238,True,-1,-0.0200960638918604,shortage_anomaly
41005,Oregon,ENDOCRINOLOGY,145928,3,0,0.0,48642.66666666666,18070.0,22988.768286620067,2.691901863124885,CRITICAL GAP,14.66,41005|ENDOCRINOLOGY,0.0205580834384079,0.0,True,-1,-0.0150546924174688,shortage_anomaly
41029,Oregon,RHEUMATOLOGY,48457,5,2432,734958.3,9691.4,10453.0,13315.598760659872,0.9271405338180426,MODERATE GAP,5.05,41029|RHEUMATOLOGY,0.1031842664630497,302.0790382244143,True,-1,-0.0122459128520416,shortage_anomaly
41047,Oregon,RHEUMATOLOGY,68656,2,324,57265.0,34328.0,10453.0,13315.598760659872,3.28403329187793,CRITICAL GAP,17.88,41047|RHEUMATOLOGY,0.0291307387555348,176.2,True,-1,-0.0421986648449034,shortage_anomaly
41071,Oregon,RHEUMATOLOGY,22190,1,228,75061.0,22190.0,10453.0,13315.598760659872,2.1228355496029847,CRITICAL GAP,11.56,41071|RHEUMATOLOGY,0.0450653447498873,327.7772925764192,True,-1,-0.0387955353807243,shortage_anomaly
45013,South Carolina,RHEUMATOLOGY,43315,3,1985,590677.0,14438.333333333334,10453.0,13315.598760659872,1.3812621575943111,HIGH GAP,7.52,45013|RHEUMATOLOGY,0.0692600715687406,297.420443101712,True,-1,-0.0227811457225853,shortage_anomaly
45045,South Carolina,RHEUMATOLOGY,101692,15,7512,2465653.0,6779.466666666666,10453.0,13315.598760659872,0.6485665997002455,MODERATE GAP,3.53,45045|RHEUMATOLOGY,0.147504228454549,328.18487954212696,True,-1,-0.0081704459264501,shortage_anomaly
45057,South Carolina,RHEUMATOLOGY,22927,1,423,52543.0,22927.0,10453.0,13315.598760659872,2.193341624414044,CRITICAL GAP,11.94,45057|RHEUMATOLOGY,0.0436166964714092,123.92216981132076,True,-1,-0.0086206092609965,shortage_anomaly
45075,South Carolina,RHEUMATOLOGY,19498,3,502,158057.0,6499.333333333333,10453.0,13315.598760659872,0.6217672757422111,MODERATE GAP,3.39,45075|RHEUMATOLOGY,0.1538619345573905,314.2286282306163,True,-1,-0.005704464951676,shortage_anomaly
45091,South Carolina,RHEUMATOLOGY,54347,2,1219,278508.0,27173.5,10453.0,13315.598760659872,2.5995886348416724,CRITICAL GAP,14.15,45091|RHEUMATOLOGY,0.0368005593685024,228.2852459016393,True,-1,-0.0372793859562898,shortage_anomaly
47059,Tennessee,HEMATOLOGY/ONCOLOGY,5124,1,100,28767.0,5124.0,2055.6666666666665,2642.926682217817,2.492622020431328,CRITICAL GAP,13.57,47059|HEMATOLOGY/ONCOLOGY,0.195160031225605,284.8217821782178,True,-1,-0.0041985968597052,shortage_anomaly
47105,Tennessee,HEMATOLOGY/ONCOLOGY,4681,1,1214,398990.0,4681.0,2055.6666666666665,2642.926682217817,2.2771201556672613,CRITICAL GAP,12.4,47105|HEMATOLOGY/ONCOLOGY,0.2136295663319803,328.38683127572017,True,-1,-0.0102380205446386,shortage_anomaly
47105,Tennessee,RHEUMATOLOGY,15620,2,462,204861.0,7810.0,10453.0,13315.598760659872,0.7471539271022672,MODERATE GAP,4.07,47105|RHEUMATOLOGY,0.1280409731113956,442.4643628509719,True,-1,-0.0174955076363192,shortage_anomaly
47113,Tennessee,RHEUMATOLOGY,23102,2,1444,463392.0,11551.0,10453.0,13315.598760659872,1.1050416148474125,HIGH GAP,6.02,47113|RHEUMATOLOGY,0.0865725911176521,320.68650519031144,True,-1,-0.0184576192615049,shortage_anomaly
47149,Tennessee,RHEUMATOLOGY,73457,2,828,136003.0,36728.5,10453.0,13315.598760659872,3.513680283172295,CRITICAL GAP,19.13,47149|RHEUMATOLOGY,0.0272268129654083,164.05669481302775,True,-1,-0.0446125180046317,shortage_anomaly
47165,Tennessee,HEMATOLOGY/ONCOLOGY,12931,1,464,127042.0,12931.0,2055.6666666666665,2642.926682217817,6.290416734230583,CRITICAL GAP,34.25,47165|HEMATOLOGY/ONCOLOGY,0.0773335395561054,273.2086021505376,True,-1,-0.0128199503389249,shortage_anomaly
47165,Tennessee,RHEUMATOLOGY,47227,2,1028,153304.0,23613.5,10453.0,13315.598760659872,2.259016550272649,CRITICAL GAP,12.3,47165|RHEUMATOLOGY,0.0423486564888728,148.9834791059281,True,-1,-0.0084263082491607,shortage_anomaly
47189,Tennessee,RHEUMATOLOGY,33998,1,273,84803.0,33998.0,10453.0,13315.598760659872,3.252463407634172,CRITICAL GAP,17.71,47189|RHEUMATOLOGY,0.0294134949114653,309.5,True,-1,-0.0661161869684633,shortage_anomaly
48005,Texas,RHEUMATOLOGY,17358,1,371,74788.0,17358.0,10453.0,13315.598760659872,1.660575911221659,HIGH GAP,9.04,48005|RHEUMATOLOGY,0.0576103237700195,201.04301075268816,True,-1,-0.0040138136334797,shortage_anomaly
48037,Texas,RHEUMATOLOGY,17800,1,319,95156.0,17800.0,10453.0,13315.598760659872,1.7028604228451163,HIGH GAP,9.27,48037|RHEUMATOLOGY,0.0561797752808988,297.3625,True,-1,-0.0287885762174805,shortage_anomaly
48039,Texas,HEMATOLOGY/ONCOLOGY,18141,4,426,288936.5,4535.25,2055.6666666666665,2642.926682217817,2.206218582779309,CRITICAL GAP,12.01,48039|HEMATOLOGY/ONCOLOGY,0.2204950113003693,676.6662763466043,True,-1,-0.0254894565419507,shortage_anomaly
48041,Texas,HEMATOLOGY/ONCOLOGY,10933,2,1033,292460.0,5466.5,2055.6666666666665,2642.926682217817,2.659234635965624,CRITICAL GAP,14.48,48041|HEMATOLOGY/ONCOLOGY,0.1829324064758072,282.84332688588006,True,-1,-0.0026198763152464,shortage_anomaly
48041,Texas,RHEUMATOLOGY,38948,2,921,549291.5,19474.0,10453.0,13315.598760659872,1.8630058356452688,HIGH GAP,10.14,48041|RHEUMATOLOGY,0.0513505186402382,595.7608459869848,True,-1,-0.0460424835913235,shortage_anomaly
48121,Texas,RHEUMATOLOGY,161360,6,1178,104669.0,26893.33333333333,10453.0,13315.598760659872,2.5727861220064416,CRITICAL GAP,14.01,48121|RHEUMATOLOGY,0.0371839365394149,88.77777777777777,True,-1,-0.0158297412929124,shortage_anomaly
48141,Texas,RHEUMATOLOGY,129901,8,1207,340647.0,16237.625,10453.0,13315.598760659872,1.553393762556204,HIGH GAP,8.46,48141|RHEUMATOLOGY,0.0615853611596523,281.9925496688742,True,-1,-0.02076727086265,shortage_anomaly
48157,Texas,RHEUMATOLOGY,127557,22,3468,903950.2,5798.045454545455,10453.0,13315.598760659872,0.5546776480001392,MODERATE GAP,3.02,48157|RHEUMATOLOGY,0.1724719145166474,260.5794753531277,True,-1,-0.0004399523644057,shortage_anomaly
48181,Texas,ENDOCRINOLOGY,50705,1,574,22361.0,50705.0,18070.0,22988.768286620067,2.806032097399004,CRITICAL GAP,15.28,48181|ENDOCRINOLOGY,0.0197219209150971,38.88869565217392,True,-1,-0.0355949195417836,shortage_anomaly
48183,Texas,ENDOCRINOLOGY,46789,1,374,5149.0,46789.0,18070.0,22988.768286620067,2.589319313779745,CRITICAL GAP,14.1,48183|ENDOCRINOLOGY,0.0213725448289127,13.730666666666666,True,-1,-0.0018987605069576,shortage_anomaly
48209,Texas,ENDOCRINOLOGY,99204,1,117,2415.0,99204.0,18070.0,22988.768286620067,5.489983397897067,CRITICAL GAP,29.89,48209|ENDOCRINOLOGY,0.0100802387000524,20.466101694915253,True,-1,-0.0306906732332422,shortage_anomaly
48215,Texas,RHEUMATOLOGY,127700,4,1102,211587.0,31925.0,10453.0,13315.598760659872,3.054147134793839,CRITICAL GAP,16.63,48215|RHEUMATOLOGY,0.0313234142521534,191.8286491387126,True,-1,-0.0423319413195306,shortage_anomaly
48221,Texas,HEMATOLOGY/ONCOLOGY,4724,1,300,106875.0,4724.0,2055.6666666666665,2642.926682217817,2.2980379438949248,CRITICAL GAP,12.51,48221|HEMATOLOGY/ONCOLOGY,0.2116850127011007,355.06644518272424,True,-1,-0.0143772781216717,shortage_anomaly
48251,Texas,HEMATOLOGY/ONCOLOGY,10332,1,181,61805.0,10332.0,2055.6666666666665,2642.926682217817,5.026106696935301,CRITICAL GAP,27.37,48251|HEMATOLOGY/ONCOLOGY,0.0967866821525358,339.5879120879121,True,-1,-0.0138532908289124,shortage_anomaly
48251,Texas,RHEUMATOLOGY,34993,1,346,18861.0,34993.0,10453.0,13315.598760659872,3.347651391944896,CRITICAL GAP,18.23,48251|RHEUMATOLOGY,0.0285771440002286,54.35446685878963,True,-1,-0.0271123574465637,shortage_anomaly
48257,Texas,RHEUMATOLOGY,28431,1,382,31865.0,28431.0,10453.0,13315.598760659872,2.719889027073568,CRITICAL GAP,14.81,48257|RHEUMATOLOGY,0.0351728746790475,83.19843342036553,True,-1,-0.0200661077495157,shortage_anomaly
48303,Texas,RHEUMATOLOGY,52271,6,2895,727942.4,8711.833333333334,10453.0,13315.598760659872,0.8334289996492236,MODERATE GAP,4.54,48303|RHEUMATOLOGY,0.1147864016376193,251.36132596685084,True,-1,-0.0009169633530737,shortage_anomaly
48309,Texas,RHEUMATOLOGY,47940,1,173,6807.0,47940.0,10453.0,13315.598760659872,4.586243183774993,CRITICAL GAP,24.97,48309|RHEUMATOLOGY,0.0208594075928243,39.12068965517241,True,-1,-0.0338351907990089,shortage_anomaly
48339,Texas,ENDOCRINOLOGY,224405,5,1632,84852.0,44881.0,18070.0,22988.768286620067,2.4837299391256225,CRITICAL GAP,13.52,48339|ENDOCRINOLOGY,0.0222811434682827,51.96080832823025,True,-1,-0.0418731208227088,shortage_anomaly
48339,Texas,RHEUMATOLOGY,117219,12,2782,1289425.0,9768.25,10453.0,13315.598760659872,0.9344924901942028,MODERATE GAP,5.09,48339|RHEUMATOLOGY,0.102372482276764,463.3219547251168,True,-1,-0.0219914486443543,shortage_anomaly
48367,Texas,RHEUMATOLOGY,31640,1,310,39919.0,31640.0,10453.0,13315.598760659872,3.0268822347651394,CRITICAL GAP,16.48,48367|RHEUMATOLOGY,0.0316055625790139,128.35691318327974,True,-1,-0.0376493858157267,shortage_anomaly
48441,Texas,HEMATOLOGY/ONCOLOGY,7489,1,709,204888.0,7489.0,2055.6666666666665,2642.926682217817,3.6431003729528135,CRITICAL GAP,19.84,48441|HEMATOLOGY/ONCOLOGY,0.1335291761249833,288.5746478873239,True,-1,-0.0034743509722253,shortage_anomaly
48469,Texas,RHEUMATOLOGY,15772,1,412,97196.0,15772.0,10453.0,13315.598760659872,1.5088491342198411,HIGH GAP,8.22,48469|RHEUMATOLOGY,0.0634034998731929,235.34140435835351,True,-1,-0.0098136784186014,shortage_anomaly
48471,Texas,RHEUMATOLOGY,15762,1,330,95023.0,15762.0,10453.0,13315.598760659872,1.5078924710609394,HIGH GAP,8.21,48471|RHEUMATOLOGY,0.0634437254155564,287.0785498489426,True,-1,-0.0215834277741714,shortage_anomaly
48479,Texas,RHEUMATOLOGY,35809,1,267,88136.0,35809.0,10453.0,13315.598760659872,3.425715105711279,CRITICAL GAP,18.65,48479|RHEUMATOLOGY,0.0279259404060431,328.86567164179104,True,-1,-0.0721861916695517,shortage_anomaly
48485,Texas,RHEUMATOLOGY,23373,3,1550,725578.0,7791.0,10453.0,13315.598760659872,0.7453362671003539,MODERATE GAP,4.06,48485|RHEUMATOLOGY,0.1283532280836863,467.81302385557706,True,-1,-0.0181382566535379,shortage_anomaly
49005,Utah,RHEUMATOLOGY,22353,2,1047,283285.0,11176.5,10453.0,13315.598760659872,1.0692145795465418,HIGH GAP,5.82,49005|RHEUMATOLOGY,0.0894734487540822,270.3101145038168,True,-1,-0.0079596287382066,shortage_anomaly
49011,Utah,ENDOCRINOLOGY,107949,1,82,108.0,107949.0,18070.0,22988.768286620067,5.97393469839513,CRITICAL GAP,32.53,49011|ENDOCRINOLOGY,0.0092636337529759,1.3012048192771084,True,-1,-0.0104014896347586,shortage_anomaly
49049,Utah,RHEUMATOLOGY,95831,4,974,228706.0,23957.75,10453.0,13315.598760659872,2.291949679517842,CRITICAL GAP,12.48,49049|RHEUMATOLOGY,0.0417401467166157,234.5702564102564,True,-1,-0.0297007304646231,shortage_anomaly
49053,Utah,RHEUMATOLOGY,39659,5,1537,476338.0,7931.8,10453.0,13315.598760659872,0.7588060843776906,MODERATE GAP,4.13,49053|RHEUMATOLOGY,0.1260747875639829,309.7126137841352,True,-1,-0.005968440954277,shortage_anomaly
49057,Utah,RHEUMATOLOGY,49553,3,553,128485.0,16517.666666666668,10453.0,13315.598760659872,1.5801843171019485,HIGH GAP,8.6,49057|RHEUMATOLOGY,0.0605412386737432,231.9223826714801,True,-1,-0.0094902471576251,shortage_anomaly
51013,Virginia,RHEUMATOLOGY,37941,2,845,400474.0,18970.5,10453.0,13315.598760659872,1.8148378455945664,HIGH GAP,9.88,51013|RHEUMATOLOGY,0.0527134234732874,473.3735224586288,True,-1,-0.0399876169358877,shortage_anomaly
51041,Virginia,RHEUMATOLOGY,75142,6,3135,1221366.0,12523.666666666666,10453.0,13315.598760659872,1.198093051436589,HIGH GAP,6.52,51041|RHEUMATOLOGY,0.079848819568284,389.4661989795918,True,-1,-0.023036174500525,shortage_anomaly
51085,Virginia,RHEUMATOLOGY,22158,1,437,143202.0,22158.0,10453.0,13315.598760659872,2.1197742274945,CRITICAL GAP,11.54,51085|RHEUMATOLOGY,0.0451304269338388,326.94520547945206,True,-1,-0.0387955353807243,shortage_anomaly
51087,Virginia,RHEUMATOLOGY,64055,7,3375,1473866.0,9150.714285714286,10453.0,13315.598760659872,0.8754151234778806,MODERATE GAP,4.77,51087|RHEUMATOLOGY,0.1092810865662321,436.57168246445497,True,-1,-0.0210226469180107,shortage_anomaly
51095,Virginia,RHEUMATOLOGY,17698,3,1972,604552.0,5899.333333333333,10453.0,13315.598760659872,0.5643674862081061,MODERATE GAP,3.07,51095|RHEUMATOLOGY,0.1695106791727879,306.41256969082616,True,-1,-0.0062823478286333,shortage_anomaly
51550,Virginia,RHEUMATOLOGY,48291,6,2691,763179.0,8048.5,10453.0,13315.598760659872,0.769970343442074,MODERATE GAP,4.19,51550|RHEUMATOLOGY,0.1242467540535503,283.49888558692425,True,-1,-0.002162872699743,shortage_anomaly
51700,Virginia,RHEUMATOLOGY,37219,1,1069,180280.0,37219.0,10453.0,13315.598760659872,3.560604611116426,CRITICAL GAP,19.39,51700|RHEUMATOLOGY,0.0268679975281442,168.48598130841123,True,-1,-0.0472312173836522,shortage_anomaly
51800,Virginia,RHEUMATOLOGY,21774,1,479,57836.0,21774.0,10453.0,13315.598760659872,2.083038362192672,CRITICAL GAP,11.34,51800|RHEUMATOLOGY,0.0459263341600073,120.49166666666666,True,-1,-0.0060127929012719,shortage_anomaly
53021,Washington,RHEUMATOLOGY,14324,1,99,56304.0,14324.0,10453.0,13315.598760659872,1.3703243088108676,HIGH GAP,7.46,53021|RHEUMATOLOGY,0.0698129014241831,563.04,True,-1,-0.038440573726778,shortage_anomaly
53073,Washington,RHEUMATOLOGY,44030,1,492,200032.0,44030.0,10453.0,13315.598760659872,4.212187888644408,CRITICAL GAP,22.93,53073|RHEUMATOLOGY,0.0227117874176697,405.7444219066937,True,-1,-0.0829099465925349,shortage_anomaly
