ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,REQUIRED_SPECIALTY_Cardiology,REQUIRED_SPECIALTY_Endocrinology,REQUIRED_SPECIALTY_Psychiatry,REQUIRED_SPECIALTY_Pulmonary,REQUIRED_SPECIALTY_Rheumatology
-0.37191322804863086,-0.18905246903872183,-0.31150020897985325,-0.3407505323505117,-0.3931329968015497,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.32418771001526847,-0.18905246903872183,0.11470962071578357,-0.18531141524382969,-0.28704633636857,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
-0.3728607199507638,-0.18905246903872183,0.22716237708499068,0.07260556854260392,-0.3952391290307338,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.10329927379394536,-0.18905246903872183,-0.22126034275765,-0.08347941747172359,0.20395549017215833,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.13946188139201884,-0.18905246903872183,0.2479869615978068,0.15282248687217426,0.12357144342496308,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
-0.40902332754883725,-0.18905246903872183,-0.5350174160840797,-0.5333486406103978,-0.4756231757779291,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.3910385275546474,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.4055140982816783,-0.18905246903872183,0.043906033372208726,-0.265657507354929,-0.46782268604021,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.3892137283357247,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
2.971592686968783,0.6175713988598247,-0.01717941453205192,-0.26268651037975976,3.258705276360333,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
0.7154916449659279,0.6175713988598247,0.48399891940972295,0.8503178492021304,0.7512183489461856,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.4091461505731878,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.33964586493710386,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.3206433884554379,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
0.2284632611232663,1.424195266758371,2.038901229699994,2.5052492802257658,-0.033907444863437504,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.3836866922399493,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
-0.11286192354695364,0.6175713988598247,1.6834949873479321,0.7853434370929939,-0.1694344523481104,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.16879903806546806,1.424195266758371,1.3627963858505636,0.8453661875768482,-0.3282589251162675,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
4.498739079451036,0.6175713988598247,0.12720437142347324,0.2427704967436031,4.95601383839063,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.4203756842280966,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.4115148803285201,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
